customer_id,product_id,location_id,sale_date,quantity,unit_price,discount_percent,tax_amount,total_amount,payment_method,order_status
366,177,36,2024-06-26,5,255.62,10.48,91.53,1235.69,PayPal,Pending
357,116,27,2025-02-01,1,268.47,16.9,17.85,240.95,PayPal,Refunded
102,113,34,2025-05-26,3,488.27,10.66,104.69,1413.35,Bank Transfer,Pending
803,24,4,2025-09-09,10,488.4,14.52,333.99,4508.83,Debit Card,Cancelled
82,107,92,2024-10-08,6,227.74,13.81,94.22,1271.95,Cash,Completed
868,96,69,2024-04-20,4,172.08,2.15,53.88,727.4,Credit Card,Cancelled
42,186,30,2024-10-31,2,459.77,7.98,67.69,913.85,Cash,Cancelled
907,24,60,2025-11-18,9,61.31,11.92,38.88,524.9,PayPal,Refunded
70,109,72,2025-06-14,5,245.91,11.55,87.0,1174.54,PayPal,Refunded
99,47,72,2024-02-28,8,82.41,13.32,45.72,617.18,PayPal,Pending
467,83,49,2024-04-18,7,263.56,14.04,126.87,1712.76,Bank Transfer,Refunded
671,59,60,2024-09-27,7,33.51,4.72,17.88,241.38,Debit Card,Cancelled
687,14,14,2025-06-30,1,373.3,1.92,29.29,395.42,PayPal,Refunded
355,132,38,2024-12-04,2,487.55,0.97,77.25,1042.89,Bank Transfer,Cancelled
608,101,1,2024-01-13,2,425.96,9.32,61.8,834.32,Cash,Refunded
963,77,70,2024-06-21,5,344.18,1.26,135.94,1835.15,Debit Card,Completed
407,4,91,2025-03-14,8,497.66,19.69,255.79,3453.16,Debit Card,Cancelled
360,115,46,2024-03-11,10,208.11,6.52,155.63,2101.05,PayPal,Refunded
720,66,69,2024-08-12,6,228.67,11.97,96.62,1304.41,Bank Transfer,Cancelled
501,99,41,2025-08-28,4,331.14,15.21,89.85,1212.94,PayPal,Completed
720,75,8,2025-08-04,9,489.26,11.57,311.51,4205.38,Credit Card,Refunded
765,80,68,2025-08-30,2,132.86,18.93,17.23,232.65,Bank Transfer,Cancelled
27,130,95,2025-12-13,3,378.93,0.55,90.44,1220.98,PayPal,Refunded
161,198,11,2025-02-20,6,111.24,11.2,47.41,640.1,PayPal,Pending
40,128,93,2024-07-03,6,379.56,15.03,154.81,2089.88,Credit Card,Refunded
71,57,37,2025-10-31,3,383.51,7.79,84.87,1145.78,PayPal,Refunded
123,104,63,2024-11-05,9,279.36,6.1,188.87,2549.74,Cash,Refunded
624,94,19,2024-12-13,10,210.72,16.27,141.15,1905.51,Cash,Completed
693,25,67,2025-04-30,9,74.58,2.46,52.38,707.08,Bank Transfer,Pending
216,36,32,2025-05-15,6,277.38,12.41,116.62,1574.36,PayPal,Refunded
423,83,94,2025-06-11,3,440.46,11.66,93.38,1260.69,Cash,Pending
168,171,13,2025-05-18,6,19.94,11.89,8.43,113.85,Credit Card,Pending
424,78,80,2024-11-01,7,264.18,1.88,145.16,1959.65,Bank Transfer,Pending
796,139,10,2025-09-07,8,201.3,11.39,114.16,1541.13,Bank Transfer,Completed
783,82,46,2025-04-27,9,289.82,4.69,198.88,2684.93,Debit Card,Completed
760,4,35,2024-04-22,5,173.97,12.17,61.12,825.11,PayPal,Completed
541,85,99,2025-06-12,1,267.15,2.9,20.75,280.15,Cash,Pending
882,23,43,2025-03-04,5,193.4,5.73,72.93,984.52,Credit Card,Cancelled
174,130,40,2025-04-08,8,273.49,19.55,140.81,1901.0,Credit Card,Completed
661,68,37,2024-06-29,5,353.23,10.68,126.2,1703.73,Credit Card,Cancelled
534,54,80,2024-10-05,1,349.88,2.2,27.37,369.56,Cash,Cancelled
466,183,45,2025-06-29,9,360.55,18.21,212.32,2866.37,Bank Transfer,Completed
913,167,99,2024-01-17,6,424.9,7.31,189.04,2552.08,PayPal,Refunded
95,24,32,2024-02-15,5,367.48,19.32,118.59,1601.01,Credit Card,Refunded
325,55,98,2024-07-13,6,83.67,19.15,32.47,438.35,Bank Transfer,Completed
838,131,41,2025-07-17,9,69.89,1.4,49.62,669.82,PayPal,Completed
12,16,7,2024-06-01,5,236.33,16.69,78.75,1063.19,Bank Transfer,Pending
433,163,9,2024-04-02,3,71.47,13.55,14.83,200.19,Bank Transfer,Pending
715,163,63,2025-06-23,2,454.42,16.12,60.99,823.32,Bank Transfer,Cancelled
374,89,62,2025-05-25,7,318.87,17.48,147.35,1989.27,Bank Transfer,Pending
679,132,92,2025-08-25,9,316.27,19.75,182.74,2467.0,Cash,Completed
84,48,65,2024-02-25,7,252.19,4.74,134.53,1816.19,Credit Card,Pending
792,104,26,2025-05-04,4,59.67,13.74,16.47,222.36,Debit Card,Cancelled
756,106,20,2025-06-21,5,197.1,13.32,68.34,922.57,Credit Card,Cancelled
985,88,5,2024-02-06,3,350.33,10.81,74.99,1012.37,PayPal,Pending
342,129,14,2024-12-24,5,471.95,11.15,167.73,2264.37,Bank Transfer,Completed
237,116,48,2025-08-11,5,419.03,7.11,155.69,2101.88,Cash,Completed
769,89,52,2025-04-22,7,158.29,10.68,79.18,1068.87,PayPal,Pending
425,190,15,2024-05-08,7,380.62,5.06,202.36,2731.89,Credit Card,Pending
763,147,72,2025-10-13,2,227.81,14.13,31.3,422.54,Bank Transfer,Completed
672,113,44,2025-08-05,3,297.38,1.42,70.36,949.83,Cash,Refunded
825,150,6,2024-10-11,10,432.25,6.89,321.97,4346.65,Bank Transfer,Pending
172,96,94,2025-04-03,10,442.19,10.55,316.43,4271.82,Bank Transfer,Cancelled
924,44,80,2024-04-30,4,384.83,10.96,109.65,1480.26,Bank Transfer,Refunded
585,17,31,2025-06-22,5,494.16,19.87,158.39,2138.24,Credit Card,Pending
398,141,5,2024-11-17,1,303.5,6.35,22.74,306.97,Debit Card,Pending
798,40,35,2025-02-17,4,385.47,4.0,118.42,1598.62,Credit Card,Refunded
55,4,57,2025-12-20,6,112.71,0.99,53.57,723.13,Debit Card,Cancelled
1,55,36,2024-11-17,5,130.17,19.51,41.91,565.78,Bank Transfer,Completed
948,4,30,2025-04-24,4,333.08,18.75,86.6,1169.11,PayPal,Completed
78,86,4,2024-08-12,3,305.33,2.12,71.73,968.3,Bank Transfer,Refunded
18,125,7,2025-05-06,5,415.52,8.69,151.76,2048.82,Credit Card,Refunded
495,113,84,2024-09-03,5,181.5,3.68,69.93,944.03,Bank Transfer,Pending
132,49,59,2024-07-24,6,156.14,13.14,65.1,878.84,Credit Card,Completed
15,188,62,2025-04-27,10,59.45,6.42,44.51,600.84,Credit Card,Completed
522,59,74,2025-09-09,9,218.83,9.1,143.22,1933.47,Debit Card,Refunded
722,58,52,2025-06-06,8,364.59,7.86,215.0,2902.46,Cash,Pending
149,19,55,2025-04-01,7,417.23,12.71,203.95,2753.35,Credit Card,Completed
385,62,90,2025-08-09,3,190.16,19.4,36.78,496.59,Bank Transfer,Refunded
204,133,97,2024-02-15,8,154.59,1.15,97.8,1320.3,Debit Card,Refunded
350,101,60,2025-01-12,3,109.32,13.3,22.75,307.09,PayPal,Pending
993,67,90,2025-07-10,5,219.25,17.72,72.16,974.15,Credit Card,Cancelled
812,22,50,2024-03-24,8,177.15,17.32,93.74,1265.48,Cash,Cancelled
21,46,61,2025-02-04,8,295.99,18.62,154.16,2081.17,Cash,Cancelled
983,38,37,2024-02-21,6,90.22,14.96,36.83,497.17,Debit Card,Refunded
188,48,34,2025-10-02,6,496.39,19.33,192.21,2594.84,PayPal,Cancelled
365,34,71,2025-10-28,10,110.74,10.92,78.92,1065.39,Cash,Refunded
598,83,65,2025-09-08,4,332.32,9.5,96.24,1299.24,Cash,Cancelled
453,132,3,2024-01-14,10,40.6,6.84,30.26,408.49,Bank Transfer,Completed
97,151,42,2025-01-17,3,196.1,0.08,47.03,634.86,Bank Transfer,Refunded
562,138,23,2024-06-26,9,167.73,2.29,118.0,1593.0,Bank Transfer,Cancelled
26,50,92,2025-06-26,1,251.98,3.57,19.44,262.42,Credit Card,Cancelled
325,35,50,2024-09-25,8,459.29,18.92,238.33,3217.47,Credit Card,Refunded
637,166,20,2024-02-06,10,60.33,17.25,39.94,539.17,Debit Card,Cancelled
613,83,55,2024-10-27,2,359.44,8.01,52.9,714.2,PayPal,Cancelled
128,17,41,2024-08-01,6,146.11,7.1,65.15,879.57,Bank Transfer,Cancelled
124,27,83,2025-06-08,10,440.75,19.55,283.67,3829.5,Bank Transfer,Pending
104,163,15,2025-09-04,9,228.7,3.24,159.33,2150.94,Bank Transfer,Refunded
949,121,70,2024-08-25,10,58.38,11.7,41.24,556.74,Cash,Pending
608,135,88,2024-02-18,8,108.38,11.68,61.26,827.03,PayPal,Completed
398,141,41,2025-11-03,1,178.29,8.95,12.99,175.32,Cash,Pending
269,60,15,2025-03-04,1,431.82,14.88,29.41,396.97,Credit Card,Cancelled
649,57,81,2025-11-14,5,435.46,6.54,162.79,2197.7,Credit Card,Pending
837,195,60,2024-04-13,5,52.53,7.77,19.38,261.62,Cash,Pending
971,1,79,2025-11-08,5,396.8,7.22,147.26,1988.02,PayPal,Cancelled
464,168,50,2024-12-26,7,319.15,0.9,177.12,2391.06,Credit Card,Refunded
198,145,16,2024-11-29,9,360.99,2.39,253.7,3424.96,PayPal,Pending
115,26,38,2025-05-21,2,382.92,17.38,50.62,683.36,Bank Transfer,Pending
397,107,46,2025-07-08,8,491.69,10.0,283.21,3823.38,Cash,Refunded
933,128,43,2024-11-04,9,313.83,15.2,191.61,2586.76,Debit Card,Completed
549,91,36,2026-02-01,9,271.01,18.66,158.72,2142.67,Credit Card,Completed
526,36,87,2025-10-06,3,155.92,2.08,36.64,494.67,Debit Card,Pending
792,151,69,2025-06-12,5,437.88,18.28,143.13,1932.31,Cash,Pending
921,138,57,2024-04-06,7,10.61,13.64,5.13,69.27,Bank Transfer,Completed
627,106,53,2025-05-02,2,401.33,4.72,61.18,825.96,PayPal,Cancelled
724,107,6,2024-08-24,8,146.4,4.77,89.23,1204.56,Debit Card,Cancelled
407,78,34,2024-09-17,9,130.11,4.93,89.06,1202.32,PayPal,Completed
967,33,23,2024-05-18,6,422.84,4.3,194.24,2622.18,Credit Card,Completed
442,139,36,2025-11-02,2,26.41,0.14,4.22,56.97,Debit Card,Pending
109,193,86,2024-03-26,8,408.2,12.59,228.36,3082.82,Debit Card,Refunded
967,47,83,2024-11-04,9,359.17,0.54,257.21,3472.28,Cash,Completed
858,97,46,2025-02-09,3,144.56,12.53,30.35,409.69,PayPal,Pending
740,200,28,2025-04-03,1,26.31,10.25,1.89,25.5,Debit Card,Cancelled
19,198,24,2024-08-30,1,194.91,4.02,14.97,202.04,Bank Transfer,Refunded
393,47,88,2025-03-20,3,201.4,17.63,39.81,537.49,Credit Card,Refunded
592,169,98,2025-10-08,9,299.17,15.45,182.12,2458.66,Credit Card,Cancelled
244,53,88,2024-12-17,9,121.22,19.33,70.41,950.5,PayPal,Pending
14,136,14,2025-08-03,7,333.83,11.27,165.88,2239.33,Debit Card,Pending
387,14,89,2025-11-22,5,398.55,12.51,139.48,1882.93,PayPal,Refunded
35,21,8,2026-01-16,10,238.99,14.96,162.59,2194.96,PayPal,Refunded
19,30,47,2024-05-08,2,431.89,4.35,66.1,892.3,Credit Card,Completed
953,122,4,2024-05-21,6,164.39,6.79,73.55,992.92,Credit Card,Cancelled
694,121,44,2025-11-13,8,262.22,4.62,160.07,2160.91,Cash,Pending
594,26,36,2025-11-25,1,263.76,7.76,19.46,262.76,Credit Card,Refunded
811,41,28,2024-03-13,4,426.14,15.85,114.75,1549.14,Credit Card,Cancelled
374,16,35,2024-02-25,7,370.21,18.78,168.38,2273.18,Cash,Pending
359,2,24,2024-06-14,8,352.14,1.56,221.85,2995.03,Bank Transfer,Completed
69,56,31,2025-07-12,4,19.65,18.37,5.13,69.29,Cash,Completed
357,112,50,2024-04-09,8,206.09,4.6,125.83,1698.71,Bank Transfer,Cancelled
946,128,73,2025-07-03,3,189.88,5.94,42.86,578.67,PayPal,Cancelled
341,92,46,2024-02-22,1,492.52,10.33,35.33,476.97,Cash,Completed
692,189,85,2024-10-12,9,374.38,11.91,237.45,3205.57,PayPal,Cancelled
871,175,70,2024-08-12,9,143.36,2.57,100.57,1357.65,Debit Card,Refunded
784,34,37,2025-07-02,3,344.24,15.4,69.89,943.58,Credit Card,Pending
170,16,43,2024-07-24,3,34.52,19.62,6.66,89.9,Cash,Completed
817,70,59,2024-07-25,6,189.67,18.2,74.47,1005.37,Debit Card,Cancelled
87,118,48,2025-10-08,8,284.31,1.04,180.07,2430.89,Bank Transfer,Cancelled
934,198,27,2024-06-07,1,61.08,12.42,4.28,57.77,Cash,Completed
570,133,98,2026-01-01,5,446.88,13.77,154.14,2080.86,Bank Transfer,Cancelled
42,1,28,2025-01-09,8,221.62,2.39,138.45,1869.03,Bank Transfer,Completed
324,112,25,2024-08-23,1,290.56,8.25,21.33,287.92,Bank Transfer,Pending
642,125,8,2024-08-03,7,20.93,10.75,10.46,141.22,Debit Card,Cancelled
757,106,92,2024-08-23,7,60.63,9.59,30.7,414.41,Credit Card,Cancelled
680,51,54,2024-07-09,8,52.61,18.8,27.34,369.09,Bank Transfer,Refunded
99,110,42,2025-02-21,10,368.13,10.28,264.23,3567.09,Credit Card,Completed
348,56,93,2025-05-14,9,78.14,12.51,49.22,664.5,PayPal,Cancelled
981,34,58,2026-01-05,7,172.44,0.19,96.38,1301.17,Bank Transfer,Cancelled
384,9,60,2025-06-11,10,168.72,15.29,114.34,1543.57,Cash,Cancelled
279,185,79,2025-10-14,8,190.16,15.35,103.02,1390.78,Bank Transfer,Cancelled
567,82,97,2025-03-26,6,498.68,18.06,196.14,2647.85,PayPal,Completed
58,151,97,2024-07-09,6,301.78,0.43,144.23,1947.13,Credit Card,Cancelled
583,102,65,2025-01-24,8,196.63,7.78,116.05,1566.71,Bank Transfer,Completed
850,83,33,2025-05-26,1,48.27,13.62,3.34,45.03,Credit Card,Refunded
273,170,77,2024-06-15,8,44.0,14.51,24.07,325.0,PayPal,Completed
713,175,31,2024-10-19,10,234.03,14.93,159.27,2150.16,PayPal,Pending
711,96,67,2024-06-08,5,439.43,6.61,164.15,2216.07,Credit Card,Refunded
907,29,30,2024-01-06,5,433.6,17.23,143.56,1938.01,Debit Card,Completed
256,10,18,2025-07-13,5,106.37,11.16,37.8,510.3,Credit Card,Cancelled
526,157,71,2024-07-07,2,36.76,10.01,5.29,71.45,Cash,Pending
71,83,86,2025-05-06,6,375.02,11.58,159.16,2148.72,PayPal,Pending
108,128,5,2024-06-13,9,140.5,19.74,81.19,1096.08,PayPal,Completed
700,28,64,2025-01-05,6,32.91,0.05,15.79,213.15,Credit Card,Pending
185,106,70,2025-10-03,4,314.84,0.61,100.13,1351.81,PayPal,Refunded
736,36,89,2025-08-19,9,326.32,12.04,206.66,2789.94,Credit Card,Pending
315,193,68,2024-05-20,2,143.55,2.18,22.47,303.31,Bank Transfer,Pending
940,166,96,2025-02-23,5,344.98,14.73,117.67,1588.49,Bank Transfer,Completed
313,22,13,2024-05-08,1,418.5,0.81,33.21,448.32,Credit Card,Completed
810,128,76,2024-01-21,10,214.09,11.16,152.16,2054.13,Bank Transfer,Pending
7,182,86,2026-02-07,6,280.22,7.59,124.3,1678.0,Credit Card,Pending
425,90,64,2024-05-14,4,66.05,11.55,18.69,252.38,Cash,Cancelled
792,149,16,2024-04-24,7,317.7,10.55,159.14,2148.42,Bank Transfer,Cancelled
994,195,72,2025-03-09,10,232.49,3.45,179.58,2424.27,Debit Card,Completed
750,42,30,2025-02-06,4,356.69,2.71,111.05,1499.14,Bank Transfer,Completed
143,75,36,2025-02-06,3,383.04,17.23,76.09,1027.22,Cash,Cancelled
976,84,79,2024-08-23,3,365.94,4.58,83.8,1131.34,Credit Card,Pending
99,41,13,2025-04-27,8,55.87,4.95,33.99,458.82,Cash,Cancelled
927,196,17,2025-12-08,4,265.43,19.77,68.15,919.96,Bank Transfer,Completed
22,38,66,2025-04-28,1,34.56,14.96,2.35,31.74,Debit Card,Cancelled
654,98,27,2025-10-12,10,496.44,3.1,384.84,5195.34,Bank Transfer,Completed
548,160,92,2024-06-30,7,426.53,3.52,230.45,3111.06,Cash,Completed
116,54,23,2024-02-29,6,47.61,19.89,18.31,247.15,PayPal,Pending
121,43,81,2024-09-16,3,279.04,3.79,64.43,869.82,Cash,Cancelled
976,92,99,2025-02-25,4,498.93,3.79,153.61,2073.69,Cash,Pending
940,18,13,2024-02-24,2,219.16,12.81,30.57,412.74,Bank Transfer,Cancelled
368,26,45,2025-03-21,3,220.76,6.66,49.45,667.63,Bank Transfer,Pending
728,21,66,2026-01-28,10,160.76,0.06,128.53,1735.17,Cash,Completed
830,8,84,2025-08-12,9,97.44,6.16,65.84,888.77,Cash,Pending
586,78,89,2025-07-05,7,273.96,16.01,128.86,1739.55,Bank Transfer,Refunded
515,154,80,2025-09-07,2,123.17,3.81,18.96,255.91,Debit Card,Completed
204,97,55,2024-04-01,7,441.58,6.79,230.49,3111.67,Bank Transfer,Pending
952,94,75,2025-06-04,4,170.94,6.94,50.9,687.21,PayPal,Pending
290,54,15,2025-03-28,10,223.2,0.17,178.26,2406.46,Bank Transfer,Cancelled
360,65,39,2025-03-26,4,473.52,3.73,145.87,1969.31,Bank Transfer,Refunded
247,14,71,2024-05-06,10,25.43,15.29,17.23,232.65,Debit Card,Refunded
389,40,16,2025-11-09,10,241.31,3.85,185.62,2505.81,Bank Transfer,Cancelled
839,147,2,2024-12-10,9,431.11,5.02,294.82,3980.03,Debit Card,Cancelled
247,129,29,2024-04-26,8,237.53,5.59,143.52,1937.54,Credit Card,Refunded
415,193,67,2024-01-28,2,314.58,15.07,42.75,577.09,Credit Card,Cancelled
190,53,22,2024-03-07,7,491.19,13.76,237.22,3202.43,Credit Card,Completed
65,35,30,2025-06-17,3,162.28,1.9,38.21,515.8,Debit Card,Completed
769,70,46,2024-11-01,8,365.31,6.76,217.99,2942.91,Bank Transfer,Pending
901,27,94,2025-06-18,1,134.13,6.3,10.05,135.73,Bank Transfer,Pending
946,119,88,2025-06-16,9,414.69,14.12,256.42,3461.64,Debit Card,Pending
558,95,79,2025-06-16,6,432.0,12.68,181.07,2444.4,Debit Card,Pending
170,3,21,2026-01-16,9,115.08,3.19,80.21,1082.89,Credit Card,Cancelled
893,123,33,2025-09-21,4,410.2,16.0,110.26,1488.53,PayPal,Pending
853,68,7,2025-08-03,10,121.53,4.12,93.22,1258.45,PayPal,Pending
571,52,44,2025-07-20,3,312.93,8.55,68.68,927.21,PayPal,Pending
399,88,87,2024-04-04,9,350.54,2.85,245.2,3310.14,Cash,Completed
434,145,52,2025-01-02,4,359.98,10.43,103.18,1392.92,PayPal,Completed
375,55,61,2025-07-06,10,85.1,0.97,67.42,910.16,Bank Transfer,Cancelled
732,159,91,2025-08-03,6,343.81,13.8,142.25,1920.44,Credit Card,Pending
646,161,6,2025-05-14,10,39.01,13.75,26.92,363.38,Bank Transfer,Pending
819,98,1,2025-08-16,4,187.46,7.31,55.6,750.63,PayPal,Cancelled
127,37,93,2024-01-21,5,283.77,17.91,93.18,1257.91,Bank Transfer,Completed
971,19,59,2026-01-11,5,266.33,14.55,91.03,1228.93,PayPal,Cancelled
407,172,2,2025-10-19,3,405.9,7.67,89.94,1214.25,Cash,Cancelled
632,42,21,2025-12-10,8,380.1,19.18,196.61,2654.18,Credit Card,Completed
106,108,28,2025-08-03,1,276.03,0.55,21.96,296.47,Cash,Refunded
588,33,66,2026-01-14,3,420.98,13.7,87.19,1177.11,PayPal,Pending
14,4,64,2024-05-02,2,413.24,15.67,55.76,752.73,Debit Card,Refunded
277,135,56,2025-09-14,4,194.33,7.55,57.49,776.12,Bank Transfer,Pending
674,160,6,2025-08-13,2,291.2,11.57,41.2,556.22,Debit Card,Refunded
196,51,62,2026-01-28,4,228.98,12.64,64.01,864.16,Bank Transfer,Pending
595,17,39,2025-06-12,7,35.1,11.55,17.39,234.71,Debit Card,Cancelled
223,97,74,2026-01-24,1,452.71,2.48,35.32,476.8,Debit Card,Cancelled
327,174,31,2025-07-01,10,173.19,1.44,136.56,1843.52,PayPal,Completed
105,29,1,2024-12-07,1,157.15,10.51,11.25,151.88,PayPal,Pending
510,83,61,2024-01-23,6,190.99,10.12,82.4,1112.37,PayPal,Cancelled
378,51,87,2024-06-15,2,96.23,16.84,12.8,172.85,Bank Transfer,Pending
637,150,77,2024-01-21,5,114.32,19.09,37.0,499.48,PayPal,Cancelled
892,139,47,2024-11-28,10,46.71,12.7,32.62,440.4,Debit Card,Cancelled
365,139,50,2024-12-30,8,78.81,18.13,41.29,557.47,Debit Card,Cancelled
188,92,84,2025-05-14,7,301.46,19.86,135.29,1826.42,Bank Transfer,Refunded
54,181,6,2024-06-07,4,119.74,9.42,34.71,468.55,Bank Transfer,Pending
87,165,54,2025-11-05,8,353.74,4.59,216.0,2916.03,Cash,Cancelled
719,185,78,2024-09-28,8,228.42,15.44,123.62,1668.83,Cash,Refunded
493,115,97,2025-11-22,2,462.68,7.94,68.15,920.04,Credit Card,Cancelled
945,47,3,2025-12-25,2,24.04,19.19,3.11,41.96,Bank Transfer,Refunded
834,156,93,2024-04-27,5,487.32,3.98,187.17,2526.79,Bank Transfer,Cancelled
218,133,13,2024-12-07,6,494.14,7.82,218.64,2951.63,PayPal,Cancelled
210,83,58,2024-07-01,6,324.41,11.93,137.14,1851.39,Debit Card,Cancelled
219,73,79,2025-07-02,9,494.15,17.67,292.92,3954.42,Cash,Pending
591,150,4,2024-11-08,6,354.02,9.8,153.28,2069.23,Credit Card,Refunded
359,190,57,2025-03-29,8,63.89,15.9,34.39,464.24,PayPal,Pending
222,190,99,2024-02-26,5,445.01,5.28,168.61,2276.17,Credit Card,Completed
518,120,99,2024-07-07,2,368.53,7.33,54.64,737.68,PayPal,Cancelled
363,11,42,2025-11-26,10,211.41,10.53,151.32,2042.8,Cash,Refunded
110,183,7,2025-06-14,7,235.23,12.34,115.47,1558.89,Credit Card,Pending
296,32,72,2024-06-10,6,79.52,19.41,30.76,415.27,Cash,Completed
532,77,80,2025-08-27,2,55.07,8.11,8.1,109.3,Credit Card,Pending
951,193,63,2024-12-02,2,317.04,14.7,43.27,584.14,Credit Card,Pending
697,189,63,2025-06-26,10,346.99,19.52,223.41,3015.98,Credit Card,Refunded
942,74,31,2025-07-05,4,209.87,4.89,63.87,862.3,Credit Card,Pending
571,40,99,2024-03-21,5,63.84,0.99,25.28,341.32,Debit Card,Pending
697,154,23,2024-05-20,5,316.86,4.2,121.42,1639.18,PayPal,Cancelled
47,74,34,2024-05-11,9,392.51,5.67,266.58,3598.88,Bank Transfer,Pending
561,94,20,2024-04-24,6,26.91,8.76,11.79,159.1,Bank Transfer,Refunded
287,111,26,2024-04-29,4,460.39,17.98,120.84,1631.28,Debit Card,Refunded
937,183,62,2025-11-08,8,202.25,1.38,127.65,1723.33,Debit Card,Cancelled
975,24,91,2024-06-06,6,357.38,19.27,138.49,1869.56,Bank Transfer,Pending
959,184,87,2025-01-27,7,124.19,16.15,58.31,787.25,Credit Card,Refunded
145,147,88,2025-12-12,3,477.16,8.31,105.0,1417.53,Credit Card,Refunded
475,116,26,2024-09-11,7,377.68,16.99,175.57,2370.15,Cash,Cancelled
511,176,26,2025-05-04,3,262.71,3.92,60.58,817.81,Credit Card,Completed
946,155,85,2024-12-22,9,85.6,19.39,49.68,670.7,Credit Card,Completed
489,32,35,2024-01-29,7,270.82,0.21,151.34,2043.1,Bank Transfer,Completed
968,77,93,2026-02-07,10,119.75,12.79,83.55,1127.89,Credit Card,Cancelled
20,176,56,2024-12-23,6,195.89,4.25,90.03,1215.42,PayPal,Pending
236,8,76,2025-08-23,8,202.79,18.24,106.11,1432.52,Credit Card,Pending
84,93,60,2024-03-22,4,111.65,16.45,29.85,402.99,PayPal,Completed
47,111,24,2024-04-09,9,15.12,7.58,10.06,135.83,Credit Card,Refunded
432,163,47,2024-07-15,3,291.25,6.74,65.19,880.05,Bank Transfer,Completed
238,75,29,2024-10-12,8,439.08,7.3,260.5,3516.71,Cash,Pending
534,90,41,2025-11-03,5,176.04,17.77,57.9,781.69,Bank Transfer,Completed
37,196,9,2025-10-03,5,101.32,14.53,34.64,467.63,Credit Card,Completed
199,39,6,2025-03-26,3,159.96,5.6,36.24,489.25,Debit Card,Refunded
615,168,13,2024-10-12,10,497.19,16.86,330.69,4464.33,Cash,Completed
823,49,94,2025-08-06,1,84.59,5.55,6.39,86.29,PayPal,Cancelled
276,92,75,2025-01-03,1,33.61,5.0,2.55,34.48,Debit Card,Cancelled
598,145,46,2025-10-08,7,464.69,5.96,244.72,3303.68,Cash,Cancelled
684,127,31,2024-03-20,3,229.45,14.31,47.19,637.03,Debit Card,Completed
770,184,49,2024-06-12,3,84.41,3.1,19.63,265.01,Cash,Cancelled
769,88,22,2025-08-20,1,407.45,13.49,28.2,380.68,PayPal,Pending
121,18,60,2025-12-14,7,156.51,9.96,78.92,1065.37,Credit Card,Cancelled
851,186,60,2025-11-21,1,48.72,14.31,3.34,45.09,Cash,Refunded
274,121,88,2024-09-16,6,417.46,2.46,195.45,2638.59,PayPal,Refunded
192,90,89,2025-08-05,9,455.37,14.61,279.97,3779.53,PayPal,Cancelled
411,42,31,2025-09-25,5,36.32,8.87,13.24,178.73,Credit Card,Cancelled
180,10,86,2025-11-15,8,448.41,5.19,272.09,3673.19,PayPal,Refunded
678,88,37,2024-09-19,7,478.15,19.53,215.47,2908.84,Bank Transfer,Refunded
275,130,30,2024-03-13,1,136.09,1.95,10.67,144.11,PayPal,Pending
289,72,49,2025-06-08,1,312.75,4.12,23.99,323.85,PayPal,Refunded
751,168,44,2025-12-10,6,462.33,6.52,207.45,2800.57,PayPal,Pending
688,56,71,2024-09-21,9,42.28,5.86,28.66,386.88,Bank Transfer,Cancelled
349,144,20,2026-01-25,6,75.09,14.63,30.77,415.4,PayPal,Pending
483,147,30,2024-10-13,2,236.91,15.98,31.85,429.95,Cash,Completed
277,5,49,2025-01-18,10,108.77,13.66,75.13,1014.25,Cash,Pending
542,75,34,2024-10-22,1,71.96,14.81,4.9,66.21,Debit Card,Cancelled
642,159,51,2025-06-02,1,324.18,12.87,22.6,305.05,Debit Card,Refunded
512,14,95,2024-11-04,5,285.39,9.62,103.17,1392.85,Cash,Pending
760,112,21,2025-12-20,4,288.3,17.56,76.06,1026.75,Bank Transfer,Refunded
193,104,48,2024-08-21,9,140.39,11.19,89.77,1211.89,Cash,Pending
770,141,70,2025-09-18,10,417.79,12.35,292.95,3954.88,Cash,Refunded
985,68,1,2024-03-10,5,136.56,10.09,49.11,663.02,Credit Card,Cancelled
492,1,75,2024-09-15,5,485.72,12.85,169.32,2285.85,Debit Card,Completed
117,158,37,2025-04-18,5,57.53,19.66,18.49,249.59,Credit Card,Refunded
840,8,93,2025-05-28,3,492.7,7.47,109.41,1477.1,Credit Card,Refunded
913,128,39,2024-06-04,9,467.85,1.57,331.56,4476.11,Bank Transfer,Pending
335,22,40,2025-12-24,5,28.18,7.93,10.38,140.1,PayPal,Completed
165,200,48,2025-08-06,6,488.67,9.32,212.7,2871.46,Bank Transfer,Pending
522,191,73,2025-12-17,4,212.76,9.12,61.87,835.3,Cash,Completed
274,148,47,2024-05-23,2,397.03,3.6,61.24,826.71,PayPal,Completed
343,81,46,2025-04-05,5,104.75,18.3,34.23,462.14,Cash,Cancelled
122,76,52,2024-08-23,7,309.12,6.79,161.35,2178.27,Credit Card,Refunded
151,133,87,2024-03-08,4,497.53,18.43,129.87,1753.21,Cash,Pending
216,6,94,2025-09-10,9,458.7,19.76,265.0,3577.55,Debit Card,Cancelled
368,178,70,2025-07-16,4,159.33,13.19,44.26,597.52,Bank Transfer,Completed
788,10,91,2024-06-16,5,111.81,4.32,42.79,577.69,Cash,Cancelled
937,182,73,2024-12-05,6,259.65,11.55,110.24,1488.2,Credit Card,Cancelled
